id,Timestamp,Station,Temperature,Humidity
2206,2002-02-16 09:00,Changi,26.00,88.75
2207,2002-02-16 09:30,Changi,26.00,88.75
2208,2002-02-16 10:00,Changi,27.00,83.66
2209,2002-02-16 10:30,Changi,28.00,78.90
2210,2002-02-16 11:00,Changi,29.00,70.08
2211,2002-02-16 11:30,Changi,29.00,70.08
2212,2002-02-16 12:00,Changi,30.00,66.15
2213,2002-02-16 12:30,Changi,30.00,66.15
2214,2002-02-16 13:00,Changi,30.00,66.15
2215,2002-02-16 13:30,Changi,31.00,58.78
2216,2002-02-16 14:00,Changi,30.00,58.55
2217,2002-02-16 14:30,Changi,31.00,58.78
2218,2002-02-16 15:00,Changi,31.00,58.78
2219,2002-02-16 15:30,Changi,30.00,62.25
2220,2002-02-16 16:00,Changi,30.00,58.55
2221,2002-02-16 16:30,Changi,30.00,58.55
2222,2002-02-16 17:00,Changi,30.00,58.55
2223,2002-02-16 17:30,Changi,30.00,58.55
2224,2002-02-16 18:00,Changi,29.00,62.03
2225,2002-02-16 18:30,Changi,28.00,69.90
2226,2002-02-16 19:00,Changi,28.00,65.74
2227,2002-02-16 19:30,Changi,27.00,74.11
2228,2002-02-16 20:30,Changi,27.00,78.76
2229,2002-02-16 21:00,Changi,26.00,83.55
2230,2002-02-16 21:30,Changi,26.00,83.55
2231,2002-02-16 22:00,Changi,26.00,83.55
2232,2002-02-16 22:30,Changi,26.00,83.55
2233,2002-02-16 23:00,Changi,26.00,83.55
2234,2002-02-16 23:30,Changi,26.00,83.55
2235,2002-02-17 00:00,Changi,25.00,88.67
2236,2002-02-17 00:30,Changi,25.00,88.67
2237,2002-02-17 01:00,Changi,25.00,88.67
2238,2002-02-17 01:30,Changi,25.00,88.67
2239,2002-02-17 02:00,Changi,25.00,88.67
2240,2002-02-17 02:30,Changi,25.00,88.67
2241,2002-02-17 03:00,Changi,25.00,88.67
2242,2002-02-17 03:30,Changi,25.00,88.67
2243,2002-02-17 04:00,Changi,25.00,88.67
2244,2002-02-17 04:30,Changi,25.00,88.67
2245,2002-02-17 05:00,Changi,25.00,88.67
2246,2002-02-17 05:30,Changi,25.00,88.67
2247,2002-02-17 06:00,Changi,25.00,88.67
2248,2002-02-17 06:30,Changi,25.00,88.67
2249,2002-02-17 07:00,Changi,25.00,88.67
2250,2002-02-17 07:30,Changi,25.00,88.67
2251,2002-02-17 08:00,Changi,25.00,88.67
2252,2002-02-17 08:30,Changi,26.00,83.55
2253,2002-02-17 09:00,Changi,26.00,88.75
2254,2002-02-17 09:30,Changi,27.00,83.66
2255,2002-02-17 10:00,Changi,28.00,78.90
2256,2002-02-17 10:30,Changi,29.00,74.44
2257,2002-02-17 11:00,Changi,30.00,66.15
2258,2002-02-17 11:30,Changi,30.00,66.15
2259,2002-02-17 12:00,Changi,30.00,70.27
2260,2002-02-17 12:30,Changi,30.00,66.15
2261,2002-02-17 13:00,Changi,31.00,62.47
2262,2002-02-17 13:30,Changi,31.00,62.47
2263,2002-02-17 14:00,Changi,31.00,62.47
2264,2002-02-17 14:30,Changi,31.00,66.35
2265,2002-02-17 15:00,Changi,30.00,62.25
2266,2002-02-17 15:30,Changi,30.00,66.15
2267,2002-02-17 16:00,Changi,31.00,62.47
2268,2002-02-17 16:30,Changi,30.00,62.25
2269,2002-02-17 17:00,Changi,30.00,62.25
2270,2002-02-17 17:30,Changi,29.00,65.95
2271,2002-02-17 18:00,Changi,29.00,65.95
2272,2002-02-17 18:30,Changi,28.00,69.90
2273,2002-02-17 19:00,Changi,28.00,69.90
2274,2002-02-17 19:30,Changi,27.00,78.76
2275,2002-02-17 20:00,Changi,27.00,78.76
2276,2002-02-17 20:30,Changi,27.00,78.76
2277,2002-02-17 21:00,Changi,27.00,78.76
2278,2002-02-17 21:30,Changi,27.00,78.76
2279,2002-02-17 22:00,Changi,26.00,83.55
2280,2002-02-17 22:30,Changi,26.00,83.55
2281,2002-02-17 23:00,Changi,26.00,83.55
2282,2002-02-17 23:30,Changi,26.00,83.55
2283,2002-02-18 00:00,Changi,26.00,83.55
2284,2002-02-18 00:30,Changi,26.00,83.55
2285,2002-02-18 01:00,Changi,26.00,83.55
2286,2002-02-18 01:30,Changi,26.00,83.55
2287,2002-02-18 02:00,Changi,26.00,88.75
2288,2002-02-18 02:30,Changi,26.00,88.75
2289,2002-02-18 03:00,Changi,26.00,83.55
2290,2002-02-18 03:30,Changi,26.00,83.55
2291,2002-02-18 04:00,Changi,26.00,83.55
2292,2002-02-18 04:30,Changi,25.00,88.67
2293,2002-02-18 05:00,Changi,25.00,88.67
2294,2002-02-18 05:30,Changi,25.00,88.67
2295,2002-02-18 06:00,Changi,25.00,88.67
2296,2002-02-18 06:30,Changi,25.00,88.67
2297,2002-02-18 07:00,Changi,25.00,88.67
2298,2002-02-18 07:30,Changi,25.00,94.19
2299,2002-02-18 08:00,Changi,26.00,88.75
2300,2002-02-18 08:30,Changi,26.00,88.75
2301,2002-02-18 09:00,Changi,27.00,83.66
2302,2002-02-18 09:30,Changi,27.00,83.66
2303,2002-02-18 10:00,Changi,28.00,78.90
2304,2002-02-18 10:30,Changi,29.00,70.08
2305,2002-02-18 11:00,Changi,30.00,66.15
2306,2002-02-18 11:30,Changi,30.00,66.15
2307,2002-02-18 12:00,Changi,30.00,66.15
2308,2002-02-18 12:30,Changi,31.00,66.35
2309,2002-02-18 13:00,Changi,30.00,66.15
2310,2002-02-18 13:30,Changi,30.00,70.27
2311,2002-02-18 14:00,Changi,31.00,62.47
2312,2002-02-18 14:30,Changi,31.00,62.47
2313,2002-02-18 15:00,Changi,30.00,66.15
2314,2002-02-18 15:30,Changi,30.00,66.15
2315,2002-02-18 16:00,Changi,31.00,62.47
2316,2002-02-18 16:30,Changi,30.00,66.15
2317,2002-02-18 17:00,Changi,29.00,70.08
2318,2002-02-18 17:30,Changi,29.00,70.08
2319,2002-02-18 18:00,Changi,29.00,70.08
2320,2002-02-18 18:30,Changi,28.00,69.90
2321,2002-02-18 19:00,Changi,28.00,74.28
2322,2002-02-18 19:30,Changi,27.00,78.76
2323,2002-02-18 20:00,Changi,27.00,78.76
2324,2002-02-18 20:30,Changi,27.00,83.66
2325,2002-02-18 21:00,Changi,27.00,83.66
2326,2002-02-18 21:30,Changi,27.00,83.66
2327,2002-02-18 22:00,Changi,27.00,83.66
2328,2002-02-18 22:30,Changi,27.00,83.66
2329,2002-02-18 23:00,Changi,27.00,83.66
2330,2002-02-18 23:30,Changi,27.00,83.66
2331,2002-02-19 00:00,Changi,27.00,83.66
2332,2002-02-19 00:30,Changi,26.00,88.75
2333,2002-02-19 01:00,Changi,26.00,88.75
2334,2002-02-19 01:30,Changi,26.00,88.75
2335,2002-02-19 02:00,Changi,26.00,88.75
2336,2002-02-19 02:30,Changi,26.00,88.75
2337,2002-02-19 03:00,Changi,26.00,88.75
2338,2002-02-19 03:30,Changi,26.00,88.75
2339,2002-02-19 04:00,Changi,26.00,88.75
2340,2002-02-19 04:30,Changi,26.00,88.75
2341,2002-02-19 05:00,Changi,26.00,88.75
2342,2002-02-19 05:30,Changi,26.00,88.75
2343,2002-02-19 06:00,Changi,26.00,88.75
2344,2002-02-19 06:30,Changi,26.00,88.75
2345,2002-02-19 07:00,Changi,26.00,88.75
2346,2002-02-19 07:30,Changi,26.00,88.75
2347,2002-02-19 08:00,Changi,26.00,88.75
2348,2002-02-19 08:30,Changi,26.00,88.75
2349,2002-02-19 09:00,Changi,27.00,83.66
2350,2002-02-19 09:30,Changi,28.00,78.90
2351,2002-02-19 10:00,Changi,28.00,78.90
2352,2002-02-19 10:30,Changi,29.00,74.44
2353,2002-02-19 11:00,Changi,30.00,70.27
2354,2002-02-19 11:30,Changi,30.00,70.27
2355,2002-02-19 12:00,Changi,31.00,66.35
2356,2002-02-19 12:30,Changi,30.00,70.27
2357,2002-02-19 13:00,Changi,31.00,66.35
2358,2002-02-19 13:30,Changi,30.00,66.15
2359,2002-02-19 14:00,Changi,31.00,66.35
2360,2002-02-19 14:30,Changi,30.00,70.27
2361,2002-02-19 15:00,Changi,30.00,66.15
2362,2002-02-19 15:30,Changi,31.00,66.35
2363,2002-02-19 16:00,Changi,30.00,66.15
2364,2002-02-19 16:30,Changi,30.00,66.15
2365,2002-02-19 17:00,Changi,29.00,70.08
2366,2002-02-19 17:30,Changi,30.00,70.27
2367,2002-02-19 18:00,Changi,29.00,70.08
2368,2002-02-19 18:30,Changi,28.00,78.90
2369,2002-02-19 19:00,Changi,28.00,78.90
2370,2002-02-19 19:30,Changi,27.00,83.66
2371,2002-02-19 20:00,Changi,27.00,83.66
2372,2002-02-19 20:30,Changi,27.00,83.66
2373,2002-02-19 21:00,Changi,27.00,83.66
2374,2002-02-19 21:30,Changi,27.00,83.66
2375,2002-02-19 22:00,Changi,27.00,83.66
2376,2002-02-19 22:30,Changi,27.00,83.66
2377,2002-02-19 23:00,Changi,27.00,83.66
2378,2002-02-19 23:30,Changi,27.00,83.66
2379,2002-02-20 00:00,Changi,26.00,88.75
2380,2002-02-20 00:30,Changi,26.00,88.75
2381,2002-02-20 01:00,Changi,26.00,88.75
2382,2002-02-20 01:30,Changi,26.00,88.75
2383,2002-02-20 02:00,Changi,26.00,88.75
2384,2002-02-20 02:30,Changi,26.00,88.75
2385,2002-02-20 03:00,Changi,26.00,88.75
2386,2002-02-20 03:30,Changi,26.00,88.75
2387,2002-02-20 04:00,Changi,26.00,88.75
2388,2002-02-20 04:30,Changi,26.00,88.75
2389,2002-02-20 05:00,Changi,26.00,88.75
2390,2002-02-20 05:30,Changi,26.00,88.75
2391,2002-02-20 06:00,Changi,26.00,88.75
2392,2002-02-20 06:30,Changi,26.00,88.75
2393,2002-02-20 07:00,Changi,26.00,88.75
2394,2002-02-20 07:30,Changi,25.00,94.19
2395,2002-02-20 08:00,Changi,26.00,88.75
2396,2002-02-20 08:30,Changi,27.00,83.66
2397,2002-02-20 09:00,Changi,27.00,88.83
2398,2002-02-20 09:30,Changi,28.00,83.77
2399,2002-02-20 10:00,Changi,28.00,78.90
2400,2002-02-20 10:30,Changi,29.00,74.44
2401,2002-02-20 11:00,Changi,30.00,74.61
2402,2002-02-20 11:30,Changi,29.00,74.44
2403,2002-02-20 12:00,Changi,30.00,74.61
2404,2002-02-20 12:30,Changi,31.00,70.45
2405,2002-02-20 13:00,Changi,31.00,66.35
2406,2002-02-20 13:30,Changi,30.00,70.27
2407,2002-02-20 14:00,Changi,31.00,66.35
2408,2002-02-20 14:30,Changi,30.00,70.27
2409,2002-02-20 15:00,Changi,30.00,70.27
2410,2002-02-20 15:30,Changi,30.00,70.27
2411,2002-02-20 16:00,Changi,30.00,70.27
2412,2002-02-20 16:30,Changi,30.00,70.27
2413,2002-02-20 17:00,Changi,29.00,70.08
2414,2002-02-20 17:30,Changi,29.00,74.44
2415,2002-02-20 18:00,Changi,28.00,78.90
2416,2002-02-20 18:30,Changi,28.00,74.28
2417,2002-02-20 19:00,Changi,28.00,78.90
2418,2002-02-20 19:30,Changi,28.00,78.90
2419,2002-02-20 20:00,Changi,27.00,83.66
2420,2002-02-20 20:30,Changi,27.00,83.66
2421,2002-02-20 21:00,Changi,27.00,83.66
2422,2002-02-20 21:30,Changi,27.00,83.66
2423,2002-02-20 22:00,Changi,27.00,83.66
2424,2002-02-20 22:30,Changi,27.00,83.66
2425,2002-02-20 23:00,Changi,27.00,83.66
2426,2002-02-20 23:30,Changi,26.00,88.75
2427,2002-02-21 00:00,Changi,26.00,94.23
2428,2002-02-21 00:30,Changi,26.00,94.23
2429,2002-02-21 01:00,Changi,26.00,88.75
2430,2002-02-21 01:30,Changi,26.00,88.75
2431,2002-02-21 02:00,Changi,26.00,88.75
2432,2002-02-21 02:30,Changi,26.00,88.75
2433,2002-02-21 03:00,Changi,26.00,88.75
2434,2002-02-21 03:30,Changi,26.00,88.75
2435,2002-02-21 04:00,Changi,26.00,88.75
2436,2002-02-21 04:30,Changi,26.00,88.75
2437,2002-02-21 05:00,Changi,26.00,88.75
2438,2002-02-21 05:30,Changi,26.00,88.75
2439,2002-02-21 06:00,Changi,26.00,88.75
2440,2002-02-21 06:30,Changi,25.00,94.19
2441,2002-02-21 07:00,Changi,25.00,94.19
2442,2002-02-21 07:30,Changi,25.00,94.19
2443,2002-02-21 08:00,Changi,26.00,94.23
2444,2002-02-21 08:30,Changi,26.00,88.75
2445,2002-02-21 09:00,Changi,26.00,88.75
2446,2002-02-21 09:30,Changi,27.00,88.83
2447,2002-02-21 10:00,Changi,28.00,83.77
2448,2002-02-21 10:30,Changi,28.00,83.77
2449,2002-02-21 11:00,Changi,29.00,79.04
2450,2002-02-21 11:30,Changi,29.00,79.04
2451,2002-02-21 12:00,Changi,30.00,70.27
2452,2002-02-21 12:30,Changi,30.00,70.27
2453,2002-02-21 13:00,Changi,30.00,70.27
2454,2002-02-21 13:30,Changi,29.00,74.44
2455,2002-02-21 14:00,Changi,29.00,74.44
2456,2002-02-21 14:30,Changi,29.00,74.44
2457,2002-02-21 15:00,Changi,30.00,70.27
2458,2002-02-21 15:30,Changi,30.00,70.27
2459,2002-02-21 16:00,Changi,29.00,74.44
2460,2002-02-21 16:30,Changi,29.00,74.44
2461,2002-02-21 17:00,Changi,29.00,74.44
2462,2002-02-21 17:30,Changi,29.00,74.44
2463,2002-02-21 18:00,Changi,28.00,78.90
2464,2002-02-21 18:30,Changi,28.00,78.90
2465,2002-02-21 19:00,Changi,28.00,78.90
2466,2002-02-21 19:30,Changi,28.00,78.90
2467,2002-02-21 20:00,Changi,28.00,83.77
2468,2002-02-21 20:30,Changi,27.00,88.83
2469,2002-02-21 21:00,Changi,27.00,83.66
2470,2002-02-21 21:30,Changi,27.00,83.66
2471,2002-02-21 22:30,Changi,27.00,83.66
2472,2002-02-21 23:00,Changi,27.00,88.83
2473,2002-02-21 23:30,Changi,27.00,88.83
2474,2002-02-22 00:00,Changi,27.00,88.83
2475,2002-02-22 00:30,Changi,27.00,88.83
2476,2002-02-22 01:00,Changi,27.00,88.83
2477,2002-02-22 01:30,Changi,26.00,94.23
2478,2002-02-22 02:00,Changi,26.00,94.23
2479,2002-02-22 02:30,Changi,26.00,94.23
2480,2002-02-22 03:00,Changi,26.00,94.23
2481,2002-02-22 03:30,Changi,26.00,94.23
2482,2002-02-22 04:00,Changi,26.00,94.23
2483,2002-02-22 04:30,Changi,26.00,94.23
2484,2002-02-22 05:00,Changi,26.00,94.23
2485,2002-02-22 05:30,Changi,26.00,94.23
2486,2002-02-22 06:00,Changi,26.00,94.23
2487,2002-02-22 06:30,Changi,26.00,94.23
2488,2002-02-22 07:00,Changi,26.00,94.23
2489,2002-02-22 07:30,Changi,26.00,94.23
2490,2002-02-22 08:00,Changi,26.00,94.23
2491,2002-02-22 08:30,Changi,26.00,94.23
2492,2002-02-22 09:00,Changi,26.00,94.23
2493,2002-02-22 09:30,Changi,27.00,88.83
2494,2002-02-22 10:00,Changi,28.00,83.77
2495,2002-02-22 10:30,Changi,29.00,79.04
2496,2002-02-22 11:00,Changi,29.00,83.88
2497,2002-02-22 11:30,Changi,30.00,74.61
2498,2002-02-22 12:00,Changi,30.00,79.18
2499,2002-02-22 12:30,Changi,30.00,74.61
2500,2002-02-22 13:00,Changi,30.00,74.61
2501,2002-02-22 13:30,Changi,30.00,79.18
2502,2002-02-22 14:00,Changi,30.00,79.18
2503,2002-02-22 14:30,Changi,31.00,70.45
2504,2002-02-22 15:00,Changi,31.00,70.45
2505,2002-02-22 15:30,Changi,32.00,66.55
2506,2002-02-22 16:00,Changi,31.00,66.35
2507,2002-02-22 16:30,Changi,31.00,70.45
2508,2002-02-22 17:00,Changi,31.00,66.35
2509,2002-02-22 17:30,Changi,30.00,70.27
2510,2002-02-22 18:00,Changi,29.00,74.44
2511,2002-02-22 18:30,Changi,29.00,74.44
2512,2002-02-22 19:00,Changi,28.00,78.90
2513,2002-02-22 19:30,Changi,28.00,78.90
2514,2002-02-22 20:00,Changi,28.00,78.90
2515,2002-02-22 20:30,Changi,28.00,83.77
2516,2002-02-22 21:00,Changi,28.00,83.77
2517,2002-02-22 21:30,Changi,27.00,88.83
2518,2002-02-22 22:00,Changi,27.00,88.83
2519,2002-02-22 22:30,Changi,27.00,88.83
2520,2002-02-22 23:00,Changi,27.00,88.83
2521,2002-02-22 23:30,Changi,27.00,88.83
2522,2002-02-23 00:00,Changi,27.00,88.83
2523,2002-02-23 00:30,Changi,27.00,88.83
2524,2002-02-23 01:00,Changi,27.00,88.83
2525,2002-02-23 01:30,Changi,27.00,88.83
2526,2002-02-23 02:00,Changi,27.00,88.83
2527,2002-02-23 02:30,Changi,27.00,88.83
2528,2002-02-23 03:00,Changi,26.00,94.23
2529,2002-02-23 03:30,Changi,26.00,94.23
2530,2002-02-23 04:00,Changi,26.00,94.23
2531,2002-02-23 04:30,Changi,26.00,94.23
2532,2002-02-23 05:00,Changi,26.00,94.23
2533,2002-02-23 05:30,Changi,26.00,94.23
2534,2002-02-23 06:00,Changi,26.00,94.23
2535,2002-02-23 06:30,Changi,26.00,88.75
2536,2002-02-23 07:00,Changi,26.00,94.23
2537,2002-02-23 07:30,Changi,26.00,94.23
2538,2002-02-23 08:00,Changi,26.00,94.23
2539,2002-02-23 08:30,Changi,27.00,88.83
2540,2002-02-23 09:00,Changi,27.00,83.66
2541,2002-02-23 09:30,Changi,28.00,83.77
2542,2002-02-23 10:00,Changi,28.00,83.77
2543,2002-02-23 10:30,Changi,29.00,79.04
2544,2002-02-23 11:00,Changi,30.00,74.61
2545,2002-02-23 11:30,Changi,30.00,74.61
2546,2002-02-23 12:00,Changi,31.00,70.45
2547,2002-02-23 12:30,Changi,30.00,70.27
2548,2002-02-23 13:00,Changi,32.00,66.55
2549,2002-02-23 13:30,Changi,32.00,62.68
2550,2002-02-23 14:00,Changi,32.00,66.55
2551,2002-02-23 14:30,Changi,32.00,66.55
2552,2002-02-23 15:00,Changi,32.00,62.68
2553,2002-02-23 15:30,Changi,32.00,66.55
2554,2002-02-23 16:00,Changi,32.00,62.68
2555,2002-02-23 16:30,Changi,31.00,66.35
2556,2002-02-23 17:00,Changi,31.00,66.35
2557,2002-02-23 17:30,Changi,30.00,70.27
2558,2002-02-23 18:00,Changi,29.00,74.44
2559,2002-02-23 18:30,Changi,29.00,74.44
2560,2002-02-23 19:00,Changi,28.00,78.90
2561,2002-02-23 19:30,Changi,28.00,78.90
2562,2002-02-23 20:00,Changi,28.00,83.77
2563,2002-02-23 20:30,Changi,27.00,88.83
2564,2002-02-23 21:00,Changi,27.00,83.66
2565,2002-02-23 21:30,Changi,27.00,88.83
2566,2002-02-23 22:00,Changi,27.00,88.83
2567,2002-02-23 22:30,Changi,27.00,83.66
2568,2002-02-23 23:00,Changi,27.00,83.66
2569,2002-02-23 23:30,Changi,27.00,83.66
2570,2002-02-24 00:00,Changi,27.00,88.83
2571,2002-02-24 00:30,Changi,27.00,88.83
2572,2002-02-24 01:00,Changi,26.00,94.23
2573,2002-02-24 01:30,Changi,26.00,94.23
2574,2002-02-24 02:00,Changi,26.00,94.23
2575,2002-02-24 02:30,Changi,26.00,94.23
2576,2002-02-24 03:00,Changi,26.00,88.75
2577,2002-02-24 03:30,Changi,26.00,88.75
2578,2002-02-24 04:00,Changi,26.00,94.23
2579,2002-02-24 04:30,Changi,25.00,94.19
2580,2002-02-24 05:00,Changi,25.00,94.19
2581,2002-02-24 05:30,Changi,25.00,94.19
2582,2002-02-24 06:00,Changi,25.00,94.19
2583,2002-02-24 06:30,Changi,25.00,94.19
2584,2002-02-24 07:00,Changi,25.00,94.19
2585,2002-02-24 07:30,Changi,25.00,94.19
2586,2002-02-24 08:00,Changi,25.00,94.19
2587,2002-02-24 08:30,Changi,26.00,94.23
2588,2002-02-24 09:00,Changi,27.00,88.83
2589,2002-02-24 09:30,Changi,28.00,78.90
2590,2002-02-24 10:00,Changi,29.00,79.04
2591,2002-02-24 10:30,Changi,29.00,74.44
2592,2002-02-24 11:00,Changi,29.00,79.04
2593,2002-02-24 11:30,Changi,30.00,70.27
2594,2002-02-24 12:00,Changi,31.00,66.35
2595,2002-02-24 12:30,Changi,31.00,66.35
2596,2002-02-24 13:00,Changi,32.00,62.68
2597,2002-02-24 13:30,Changi,32.00,62.68
2598,2002-02-24 14:00,Changi,32.00,66.55
2599,2002-02-24 14:30,Changi,32.00,62.68
2600,2002-02-24 15:00,Changi,32.00,62.68
2601,2002-02-24 15:30,Changi,32.00,62.68
2602,2002-02-24 16:00,Changi,32.00,59.01
2603,2002-02-24 16:30,Changi,32.00,59.01
2604,2002-02-24 17:00,Changi,32.00,62.68
2605,2002-02-24 17:30,Changi,31.00,66.35
2606,2002-02-24 18:00,Changi,30.00,66.15
2607,2002-02-24 18:30,Changi,30.00,74.61
2608,2002-02-24 19:00,Changi,29.00,74.44
2609,2002-02-24 19:30,Changi,28.00,78.90
2610,2002-02-24 20:00,Changi,28.00,78.90
2611,2002-02-24 20:30,Changi,28.00,78.90
2612,2002-02-24 21:00,Changi,28.00,78.90
2613,2002-02-24 21:30,Changi,27.00,83.66
2614,2002-02-24 22:00,Changi,27.00,83.66
2615,2002-02-24 22:30,Changi,27.00,83.66
2616,2002-02-24 23:00,Changi,27.00,83.66
2617,2002-02-24 23:30,Changi,27.00,83.66
2618,2002-02-25 00:00,Changi,27.00,83.66
2619,2002-02-25 00:30,Changi,27.00,83.66
2620,2002-02-25 01:00,Changi,27.00,83.66
2621,2002-02-25 01:30,Changi,26.00,94.23
2622,2002-02-25 02:00,Changi,26.00,94.23
2623,2002-02-25 02:30,Changi,26.00,94.23
2624,2002-02-25 03:00,Changi,26.00,94.23
2625,2002-02-25 03:30,Changi,26.00,94.23
2626,2002-02-25 04:00,Changi,26.00,88.75
2627,2002-02-25 04:30,Changi,26.00,88.75
2628,2002-02-25 05:00,Changi,26.00,88.75
2629,2002-02-25 05:30,Changi,26.00,88.75
2630,2002-02-25 06:00,Changi,26.00,94.23
2631,2002-02-25 06:30,Changi,26.00,88.75
2632,2002-02-25 07:00,Changi,26.00,88.75
2633,2002-02-25 07:30,Changi,26.00,88.75
2634,2002-02-25 08:00,Changi,26.00,88.75
2635,2002-02-25 08:30,Changi,26.00,88.75
2636,2002-02-25 09:00,Changi,30.00,70.27
2637,2002-02-25 09:30,Changi,28.00,83.77
2638,2002-02-25 10:00,Changi,29.00,79.04
2639,2002-02-25 10:30,Changi,29.00,79.04
2640,2002-02-25 11:00,Changi,29.00,79.04
2641,2002-02-25 11:30,Changi,29.00,79.04
2642,2002-02-25 12:00,Changi,29.00,79.04
2643,2002-02-25 12:30,Changi,30.00,74.61
2644,2002-02-25 13:00,Changi,30.00,74.61
2645,2002-02-25 13:30,Changi,30.00,74.61
2646,2002-02-25 14:00,Changi,30.00,70.27
2647,2002-02-25 14:30,Changi,30.00,70.27
2648,2002-02-25 15:00,Changi,31.00,66.35
2649,2002-02-25 15:30,Changi,31.00,66.35
2650,2002-02-25 16:00,Changi,31.00,66.35
2651,2002-02-25 16:30,Changi,30.00,70.27
2652,2002-02-25 17:00,Changi,31.00,66.35
2653,2002-02-25 17:30,Changi,31.00,66.35
2654,2002-02-25 18:00,Changi,30.00,70.27
2655,2002-02-25 18:30,Changi,29.00,79.04
2656,2002-02-25 19:00,Changi,29.00,74.44
2657,2002-02-25 19:30,Changi,28.00,78.90
2658,2002-02-25 20:00,Changi,28.00,78.90
2659,2002-02-25 20:30,Changi,27.00,88.83
2660,2002-02-25 21:00,Changi,27.00,88.83
2661,2002-02-25 21:30,Changi,27.00,88.83
2662,2002-02-25 22:00,Changi,27.00,88.83
2663,2002-02-25 22:30,Changi,27.00,88.83
2664,2002-02-25 23:00,Changi,27.00,88.83
2665,2002-02-25 23:30,Changi,27.00,88.83
2666,2002-02-26 00:00,Changi,27.00,88.83
2667,2002-02-26 00:30,Changi,26.00,94.23
2668,2002-02-26 01:00,Changi,26.00,94.23
2669,2002-02-26 01:30,Changi,26.00,94.23
2670,2002-02-26 02:00,Changi,26.00,94.23
2671,2002-02-26 02:30,Changi,26.00,94.23
2672,2002-02-26 03:00,Changi,26.00,94.23
2673,2002-02-26 03:30,Changi,26.00,94.23
2674,2002-02-26 04:00,Changi,26.00,94.23
2675,2002-02-26 04:30,Changi,26.00,94.23
2676,2002-02-26 05:00,Changi,26.00,94.23
2677,2002-02-26 05:30,Changi,26.00,94.23
2678,2002-02-26 06:00,Changi,26.00,94.23
2679,2002-02-26 06:30,Changi,25.00,100.00
2680,2002-02-26 07:00,Changi,25.00,100.00
2681,2002-02-26 07:30,Changi,25.00,100.00
2682,2002-02-26 08:00,Changi,26.00,94.23
2683,2002-02-26 08:30,Changi,27.00,88.83
2684,2002-02-26 09:00,Changi,28.00,83.77
2685,2002-02-26 09:30,Changi,28.00,83.77
2686,2002-02-26 10:00,Changi,29.00,79.04
2687,2002-02-26 10:30,Changi,30.00,74.61
2688,2002-02-26 11:00,Changi,30.00,74.61
2689,2002-02-26 11:30,Changi,31.00,70.45
2690,2002-02-26 12:00,Changi,31.00,70.45
2691,2002-02-26 12:30,Changi,30.00,70.27
2692,2002-02-26 13:00,Changi,31.00,70.45
2693,2002-02-26 13:30,Changi,30.00,79.18
2694,2002-02-26 14:00,Changi,31.00,70.45
2695,2002-02-26 14:30,Changi,29.00,79.04
2696,2002-02-26 15:00,Changi,30.00,74.61
2697,2002-02-26 15:30,Changi,29.00,79.04
2698,2002-02-26 16:00,Changi,30.00,74.61
2699,2002-02-26 16:30,Changi,29.00,79.04
2700,2002-02-26 17:00,Changi,29.00,83.88
2701,2002-02-26 17:30,Changi,28.00,83.77
2702,2002-02-26 18:00,Changi,28.00,83.77
2703,2002-02-26 18:30,Changi,27.00,88.83
2704,2002-02-26 19:00,Changi,27.00,88.83
2705,2002-02-26 19:30,Changi,27.00,88.83
2706,2002-02-26 20:00,Changi,26.00,94.23
2707,2002-02-26 20:30,Changi,26.00,88.75
2708,2002-02-26 21:00,Changi,26.00,88.75
2709,2002-02-26 21:30,Changi,26.00,94.23
2710,2002-02-26 22:00,Changi,26.00,94.23
2711,2002-02-26 22:30,Changi,26.00,94.23
2712,2002-02-26 23:00,Changi,26.00,94.23
2713,2002-02-26 23:30,Changi,26.00,94.23
2714,2002-02-27 00:00,Changi,26.00,94.23
2715,2002-02-27 00:30,Changi,26.00,94.23
2716,2002-02-27 01:00,Changi,26.00,94.23
2717,2002-02-27 01:30,Changi,27.00,94.27
2718,2002-02-27 02:00,Changi,27.00,88.83
2719,2002-02-27 02:30,Changi,27.00,88.83
2720,2002-02-27 03:00,Changi,26.00,94.23
2721,2002-02-27 03:30,Changi,27.00,88.83
2722,2002-02-27 04:00,Changi,27.00,88.83
2723,2002-02-27 04:30,Changi,27.00,88.83
2724,2002-02-27 05:00,Changi,27.00,88.83
2725,2002-02-27 05:30,Changi,27.00,88.83
2726,2002-02-27 06:00,Changi,27.00,88.83
2727,2002-02-27 06:30,Changi,26.00,94.23
2728,2002-02-27 07:00,Changi,26.00,94.23
2729,2002-02-27 07:30,Changi,26.00,94.23
2730,2002-02-27 08:00,Changi,27.00,94.27
2731,2002-02-27 08:30,Changi,27.00,88.83
2732,2002-02-27 09:00,Changi,28.00,83.77
2733,2002-02-27 09:30,Changi,29.00,79.04
2734,2002-02-27 10:00,Changi,30.00,74.61
2735,2002-02-27 10:30,Changi,29.00,79.04
2736,2002-02-27 11:00,Changi,31.00,70.45
2737,2002-02-27 11:30,Changi,30.00,74.61
2738,2002-02-27 12:00,Changi,31.00,70.45
2739,2002-02-27 12:30,Changi,31.00,70.45
2740,2002-02-27 13:00,Changi,31.00,70.45
2741,2002-02-27 13:30,Changi,32.00,66.55
2742,2002-02-27 14:00,Changi,32.00,66.55
